open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1769900400000,2026-01-31 23:00:00,78155.16000000,79240.00000000,78078.67000000,78741.09000000,1552.86508000,1769903999999,122183291.10114830,347443,829.31810000,65220394.25285980
1769904000000,2026-02-01 00:00:00,78741.10000000,79424.00000000,78644.09000000,78902.31000000,1738.02598000,1769907599999,137406050.27977910,453145,922.66296000,72972570.89290200
1769907600000,2026-02-01 01:00:00,78902.31000000,78943.62000000,78284.00000000,78532.17000000,1163.10084000,1769911199999,91401610.53298530,365358,431.91227000,33937511.81189970
1769911200000,2026-02-01 02:00:00,78532.32000000,79060.44000000,78378.00000000,78900.01000000,762.94469000,1769914799999,60059542.10756610,280075,405.87848000,31954747.59896530
1769914800000,2026-02-01 03:00:00,78900.01000000,79008.36000000,78666.73000000,78868.28000000,594.31033000,1769918399999,46838113.09471630,198452,304.95888000,24033801.31986360
1769918400000,2026-02-01 04:00:00,78868.29000000,79119.30000000,78720.97000000,78971.75000000,441.04188000,1769921999999,34823785.67624050,154405,246.77599000,19486032.76193420
1769922000000,2026-02-01 05:00:00,78973.22000000,79006.00000000,78527.13000000,78620.91000000,744.74280000,1769925599999,58660566.08008460,198307,391.59057000,30847430.75858370
1769925600000,2026-02-01 06:00:00,78620.90000000,78824.10000000,78266.63000000,78300.00000000,568.62406000,1769929199999,44665527.26367590,200310,254.10936000,19963285.08311390
1769929200000,2026-02-01 07:00:00,78300.01000000,78724.01000000,77967.69000000,78343.00000000,808.74546000,1769932799999,63296409.98757970,291017,361.65344000,28313688.90858600
1769932800000,2026-02-01 08:00:00,78343.00000000,78863.00000000,78252.64000000,78604.02000000,567.72389000,1769936399999,44603722.92757740,223580,262.43775000,20622606.65895980
1769936400000,2026-02-01 09:00:00,78604.02000000,79136.10000000,78551.15000000,79034.45000000,479.76229000,1769939999999,37807903.14914420,189051,280.94149000,22142689.30873370
1769940000000,2026-02-01 10:00:00,79034.45000000,79220.72000000,78148.10000000,78279.73000000,863.43565000,1769943599999,67942607.36629480,312831,406.14845000,31973842.58814940
1769943600000,2026-02-01 11:00:00,78279.73000000,78877.89000000,78279.72000000,78743.56000000,539.38656000,1769947199999,42379299.74663230,218909,263.27303000,20688427.93398820
1769947200000,2026-02-01 12:00:00,78743.57000000,78760.00000000,78244.00000000,78459.67000000,620.90729000,1769950799999,48748335.81786330,206071,293.37869000,23031725.48782780
1769950800000,2026-02-01 13:00:00,78459.68000000,78768.68000000,78203.21000000,78317.51000000,482.47432000,1769954399999,37895543.50211200,205226,244.12629000,19177546.38262900
1769954400000,2026-02-01 14:00:00,78317.51000000,78520.00000000,77236.68000000,78211.12000000,1658.37078000,1769957999999,129207311.45795320,617614,713.00138000,55590941.56860600
1769958000000,2026-02-01 15:00:00,78211.12000000,78254.20000000,76761.98000000,77593.40000000,2045.87767000,1769961599999,158134003.93313390,662084,909.40212000,70290644.53122830
1769961600000,2026-02-01 16:00:00,77593.40000000,77838.48000000,77087.76000000,77494.77000000,1084.57336000,1769965199999,83953794.73546000,493272,482.31522000,37345135.59103510
1769965200000,2026-02-01 17:00:00,77494.77000000,77748.00000000,77300.00000000,77745.32000000,549.82327000,1769968799999,42635456.77803050,327533,261.88172000,20308633.94080760
1769968800000,2026-02-01 18:00:00,77745.33000000,78443.10000000,77727.27000000,78029.28000000,791.63632000,1769972399999,61808538.39517730,329953,374.37785000,29229801.47479760
