open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1754136000000,2025-08-02 12:00:00,756.28000000,756.28000000,741.30000000,743.22000000,27764.26000000,1754150399999,20800268.64410000,187379,12159.96700000,9115457.12083000
1754150400000,2025-08-02 16:00:00,743.21000000,750.04000000,734.25000000,737.31000000,58115.91400000,1754164799999,43022488.57471000,282431,25683.62400000,19016190.71974000
1754164800000,2025-08-02 20:00:00,737.31000000,745.23000000,732.36000000,736.42000000,24505.44000000,1754179199999,18082174.35832000,193876,11785.41700000,8696932.49040000
1754179200000,2025-08-03 00:00:00,736.43000000,744.71000000,730.01000000,744.09000000,34762.88000000,1754193599999,25701978.04835000,185556,18184.79800000,13452779.33711000
1754193600000,2025-08-03 04:00:00,744.09000000,749.09000000,741.37000000,748.06000000,18629.34000000,1754207999999,13882871.23621000,87355,8656.64700000,6451249.71588000
1754208000000,2025-08-03 08:00:00,748.07000000,753.71000000,746.41000000,748.44000000,26335.98700000,1754222399999,19736150.46119000,103177,13184.49400000,9879530.31795000
1754222400000,2025-08-03 12:00:00,748.44000000,751.33000000,745.57000000,748.62000000,22704.07100000,1754236799999,16998122.81620000,115752,10469.34200000,7838436.73790000
1754236800000,2025-08-03 16:00:00,748.62000000,755.53000000,747.20000000,752.80000000,24476.50400000,1754251199999,18391234.85361000,100860,11402.30200000,8570902.02176000
1754251200000,2025-08-03 20:00:00,752.79000000,754.60000000,750.37000000,751.21000000,15792.18300000,1754265599999,11881698.10809000,76239,6039.03800000,4544042.43998000
1754265600000,2025-08-04 00:00:00,751.21000000,759.01000000,750.47000000,754.04000000,27924.27800000,1754279999999,21083264.64914000,120328,14143.87400000,10679797.53936000
1754280000000,2025-08-04 04:00:00,754.04000000,758.06000000,752.10000000,757.11000000,16312.21900000,1754294399999,12302617.02146000,81082,8999.74700000,6787829.20038000
1754294400000,2025-08-04 08:00:00,757.11000000,760.25000000,754.65000000,755.36000000,25852.58000000,1754308799999,19592977.62522000,99354,12344.95600000,9356248.63313000
1754308800000,2025-08-04 12:00:00,755.36000000,765.84000000,755.06000000,760.44000000,50891.01400000,1754323199999,38743383.65109000,182527,23425.61900000,17833900.23120000
1754323200000,2025-08-04 16:00:00,760.44000000,769.70000000,760.00000000,760.99000000,29395.44200000,1754337599999,22504646.45055000,143531,14929.15600000,11432619.17972000
1754337600000,2025-08-04 20:00:00,761.00000000,770.00000000,760.20000000,768.63000000,21129.87300000,1754351999999,16195909.69270000,92293,11369.47200000,8716065.61955000
1754352000000,2025-08-05 00:00:00,768.62000000,769.79000000,760.35000000,760.77000000,19067.16800000,1754366399999,14591896.30273000,105009,8381.96900000,6415721.69769000
1754366400000,2025-08-05 04:00:00,760.78000000,767.06000000,755.15000000,757.44000000,25607.95200000,1754380799999,19500528.72815000,143145,11582.95300000,8821751.43897000
1754380800000,2025-08-05 08:00:00,757.43000000,766.23000000,755.56000000,765.21000000,25971.33600000,1754395199999,19773128.96264000,123307,13432.42200000,10227402.39955000
1754395200000,2025-08-05 12:00:00,765.20000000,765.57000000,746.15000000,748.96000000,54303.86400000,1754409599999,40862053.15849000,291078,26318.65500000,19797965.68457000
1754409600000,2025-08-05 16:00:00,748.96000000,754.19000000,747.21000000,748.36000000,31375.97900000,1754423999999,23550486.75788000,172393,17619.30500000,13226133.50679000
1754424000000,2025-08-05 20:00:00,748.35000000,756.27000000,745.11000000,755.13000000,23132.66100000,1754438399999,17353828.18497000,144009,13106.85300000,9829416.21462000
1754438400000,2025-08-06 00:00:00,755.13000000,756.03000000,746.26000000,748.65000000,20541.88700000,1754452799999,15412722.69651000,146190,9753.81200000,7320171.71887000
1754452800000,2025-08-06 04:00:00,748.65000000,763.43000000,747.33000000,763.10000000,29448.36600000,1754467199999,22270982.21640000,140296,14667.19500000,11104464.74985000
1754467200000,2025-08-06 08:00:00,763.10000000,764.90000000,758.82000000,762.11000000,25845.88800000,1754481599999,19710869.93854000,118898,12640.63900000,9639548.33167000
1754481600000,2025-08-06 12:00:00,762.12000000,769.67000000,757.74000000,769.22000000,36888.44300000,1754495999999,28220079.04138000,181814,22695.91600000,17375513.04629000
1754496000000,2025-08-06 16:00:00,769.22000000,774.84000000,765.75000000,773.20000000,32829.67200000,1754510399999,25313891.44334000,123423,21483.03400000,16566690.34046000
1754510400000,2025-08-06 20:00:00,773.20000000,773.34000000,767.84000000,769.55000000,18130.45400000,1754524799999,13965670.34465000,57511,9246.64600000,7123393.55081000
1754524800000,2025-08-07 00:00:00,769.55000000,774.60000000,765.86000000,766.48000000,18736.66500000,1754539199999,14429684.11935000,68921,9177.26400000,7069783.57043000
1754539200000,2025-08-07 04:00:00,766.47000000,769.51000000,765.00000000,768.05000000,33447.52900000,1754553599999,25656325.58945000,108233,15139.56100000,11614705.42101000
1754553600000,2025-08-07 08:00:00,768.05000000,779.67000000,764.17000000,776.95000000,47216.67600000,1754567999999,36430976.04303000,148737,23955.07700000,18498285.96117000
1754568000000,2025-08-07 12:00:00,776.96000000,777.90000000,770.38000000,775.66000000,31634.60600000,1754582399999,24494406.38880000,149162,15760.52600000,12205302.43543000
1754582400000,2025-08-07 16:00:00,775.65000000,780.75000000,768.02000000,780.66000000,23980.13900000,1754596799999,18597834.94692000,109923,12944.71600000,10043574.43508000
1754596800000,2025-08-07 20:00:00,780.66000000,788.68000000,780.20000000,788.67000000,33091.18700000,1754611199999,25933804.12602000,106815,18252.24600000,14309367.38019000
1754611200000,2025-08-08 00:00:00,788.67000000,793.00000000,780.74000000,786.48000000,55057.78300000,1754625599999,43290844.69154000,265622,29008.92800000,22811751.86901000
1754625600000,2025-08-08 04:00:00,786.48000000,791.67000000,784.08000000,789.67000000,22564.02900000,1754639999999,17778066.88673000,104664,11512.12000000,9070459.77457000
1754640000000,2025-08-08 08:00:00,789.66000000,790.81000000,784.03000000,789.22000000,25610.53600000,1754654399999,20171945.54311000,99305,15596.17100000,12285492.08713000
1754654400000,2025-08-08 12:00:00,789.23000000,796.77000000,781.70000000,784.96000000,44579.19300000,1754668799999,35172437.70008000,220854,23212.46200000,18318609.04660000
1754668800000,2025-08-08 16:00:00,784.96000000,796.48000000,784.54000000,795.46000000,27311.64800000,1754683199999,21613171.31605000,131283,13820.32200000,10934582.83964000
1754683200000,2025-08-08 20:00:00,795.47000000,798.50000000,791.90000000,793.50000000,20186.52900000,1754697599999,16055959.55912000,79255,9130.52000000,7265432.98076000
1754697600000,2025-08-09 00:00:00,793.50000000,797.60000000,792.81000000,797.11000000,16944.75500000,1754711999999,13482525.52040000,65581,8231.23800000,6549425.41425000
1754712000000,2025-08-09 04:00:00,797.12000000,810.00000000,796.82000000,809.50000000,49398.51600000,1754726399999,39783427.77174000,152394,28108.81300000,22627339.05835000
1754726400000,2025-08-09 08:00:00,809.51000000,819.44000000,805.91000000,811.59000000,47969.21700000,1754740799999,39002201.29148000,157901,25471.46000000,20707397.93383000
1754740800000,2025-08-09 12:00:00,811.60000000,815.50000000,804.79000000,806.47000000,33806.54200000,1754755199999,27373544.72095000,140803,16139.51200000,13066261.17235000
1754755200000,2025-08-09 16:00:00,806.48000000,809.15000000,802.88000000,804.73000000,25089.41500000,1754769599999,20208953.02170000,115786,12006.23900000,9672197.78172000
1754769600000,2025-08-09 20:00:00,804.72000000,807.72000000,797.90000000,798.83000000,29176.30800000,1754783999999,23409897.14256000,115410,16045.26300000,12874080.66773000
1754784000000,2025-08-10 00:00:00,798.83000000,813.11000000,798.83000000,811.21000000,36944.01500000,1754798399999,29843103.39659000,141628,22240.92400000,17966570.71592000
1754798400000,2025-08-10 04:00:00,811.21000000,815.50000000,798.25000000,799.29000000,35262.07600000,1754812799999,28499138.00645000,163715,15693.83000000,12689666.59619000
